bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf
3570,0,0,84,-84,1,110,0,168,39.5,0,0,0,0,0,0,0,0,0,0,110
3572,50.5125,64,178,-50,1,100,1,100,1.025,0,0,0,0,0,0,0,0,0,0,31.971
3591,16.7275,83,182,-16,1,100,1,31,2.455,0,0,0,0,0,0,0,0,0,0,47.694
3593,47.9725,0,46,-46,1,100,1,92,3.945,0,0,0,0,0,0,0,0,0,0,36.144
3603,0,0,84,-84,1,100,0,167,2.375,0,0,0,0,0,0,0,0,0,0,269
3607,175,10.5,200,-179,1,42.43,1,350,0,0,0,0,0,0,0,0,0,0,0,285
3607,91.03,0,91,-91,1,100,1,181,1.06,0,0,0,0,0,0,0,0,0,0,154.701
3610,171.8625,0,162,-162,1,100,1,324,19.725,0,0,0,0,0,0,0,0,0,0,137.965
3614,0,0,121,-121,1,100,0,242,19.27,0,0,0,0,0,0,0,0,0,0,53.537
3615,0,0,82,-82,1,100,0,164,134.54,0,0,0,0,0,0,0,0,0,0,284.075
3618,0,0,139,-139,1,100,0,277,13.51,0,0,0,0,0,0,0,0,0,0,42.024
3622,26,0,126,-126,1,216.55,1,252,-200,0,0,0,0,0,0,0,0,0,0,179
3622,54,0,154,-154,1,179,1,308,-200,0,0,0,0,0,0,0,0,0,0,179
3622,23,3.5,130,-123,1,179,1,246,-200,0,0,0,0,0,0,0,0,0,0,179
3623,159,0,259,-259,1,179,1,518,-200,0,0,0,0,0,0,0,0,0,0,179
3625,91,-42.5,85,-170,1,58.99,1,169,13,0,0,0,0,0,0,0,0,0,0,55
3626,0,0,44,-44,1,55,0,88,13,0,0,0,0,0,0,0,0,0,0,55
3628,51,16.5,199,-166,1,0.36,1,102,0,0,0,0,0,0,0,0,0,0,0,274
3634,20.5,0.5,179,-178,1,18,1,41,0,0,0,0,0,0,0,0,0,0,0,18
3635,53,7.5,184,-169,1,22,1,106,0,0,0,0,0,0,0,0,0,0,0,22
3640,31.5,6,192,-180,1,0.24,1,63,0,0,0,0,0,0,0,0,0,0,0,270
3642,0,0,33.33,-33.33,1,100,0,29,3.83,0,0,0,0,0,0,0,0,0,0,294
3645,28.75,10.5,195,-174,1,2,1,57,0.5,0,0,0,0,0,0,0,0,0,0,290
3651,36.5,7,192,-178,1,1,1,73,0,0,0,0,0,0,0,0,0,0,0,292
3652,76.5,4,187,-179,1,1.08,1,153,0,0,0,0,0,0,0,0,0,0,0,282
3658,29.5,4.5,176,-167,1,0.12,1,59,0,0,0,0,0,0,0,0,0,0,0,289
3664,29.5,3.5,189,-182,1,9,1,59,0,0,0,0,0,0,0,0,0,0,0,260
3666,52.5,5,183,-173,1,0.24,1,105,0,0,0,0,0,0,0,0,0,0,0,251
3675,171.5,0,363.1,-363.1,1,100,1,343,0,0,0,0,0,0,0,0,0,0,0,403.446
3676,200,0,363.1,-363.1,1,100,1,400,0,0,0,0,0,0,0,0,0,0,0,403.446
3677,193.5,0,363.1,-363.1,1,100,1,387,0,0,0,0,0,0,0,0,0,0,0,403.446
3679,251.5,0,363.58,-363.58,1,100,1,503,0,0,0,0,0,0,0,0,0,0,0,403.976
3680,196,0,363.58,-363.58,1,100,1,392,0,0,0,0,0,0,0,0,0,0,0,403.976
3681,224,0,363.62,-363.62,1,100,1,448,0,0,0,0,0,0,0,0,0,0,0,404.019
3683,199.5,0,361.9,-361.9,1,100,1,399,0,0,0,0,0,0,0,0,0,0,0,402.115
3684,209.5,0,361.94,-361.94,1,100,1,419,0,0,0,0,0,0,0,0,0,0,0,402.157
3686,193,0,207.23,-207.23,1,100,1,386,0,0,0,0,0,0,0,0,0,0,0,287.812
3687,129.5,0,207.23,-207.23,1,100,1,259,0,0,0,0,0,0,0,0,0,0,0,287.812
3688,170,0,207.23,-207.23,1,100,1,340,0,0,0,0,0,0,0,0,0,0,0,287.812
3689,246,0,246,-246,1,100,1,492,0,0,0,0,0,0,0,0,0,0,0,287.812
3691,155.5,0,207.23,-207.23,1,100,1,311,0,0,0,0,0,0,0,0,0,0,0,287.812
3692,219.5,0,220,-220,1,100,1,439,0,0,0,0,0,0,0,0,0,0,0,287.812
3693,194,0,207.23,-207.23,1,100,1,388,0,0,0,0,0,0,0,0,0,0,0,287.812
3694,110,0,207.23,-207.23,1,100,1,220,0,0,0,0,0,0,0,0,0,0,0,287.812
3695,225,0,352.8,-352.8,1,100,1,450,0,0,0,0,0,0,0,0,0,0,0,391.994
3696,265,0,352.86,-352.86,1,100,1,530,0,0,0,0,0,0,0,0,0,0,0,392.066
3697,0,0,93,-93,1,100,0,185,0,0,0,0,0,0,0,0,0,0,0,256
3698,351.8575,0,303,-303,1,100,1,606,97.715,0,0,0,0,0,0,0,0,0,0,866.304
3709,0,0,33.33,-33.33,1,100,0,30,420.77,0,0,0,0,0,0,0,0,0,0,435.775
3710,0,0,33.33,-33.33,1,100,0,62,401.09,0,0,0,0,0,0,0,0,0,0,416.091
3716,0,0,124,-124,1,100,0,247,34.525,0,0,0,0,0,0,0,0,0,0,84.051
3718,172.76,0,369.6,-369.6,1,100,1,338,7.52,0,0,0,0,0,0,0,0,0,0,100.001
3748,143.5,23,162,-116,1,221,1,232,55,0,0,0,0,0,0,0,0,0,0,221
3749,0,0,170,-170,1,55,0,340,11.5,0,0,0,0,0,0,0,0,0,0,55
3749,0,0,155,-155,1,50,0,310,12.5,0,0,0,0,0,0,0,0,0,0,50
3750,34.25,-67.5,33,-168,1,23,1,65,3.5,0,0,0,0,0,0,0,0,0,0,23
3750,0,0,16.67,-16.67,1,50,0,23,12.5,0,0,0,0,0,0,0,0,0,0,50
3753,47.5825,76,199,-47,1,100,1,93,2.165,0,0,0,0,0,0,0,0,0,0,32.574
3761,8.25,1.5,183,-180,1,7.22,1,16,0.5,0,0,0,0,0,0,0,0,0,0,286
3761,14.25,1.5,182,-179,1,5,1,28,0.5,0,0,0,0,0,0,0,0,0,0,263
3761,22.25,9,195,-177,1,5,1,44,0.5,0,0,0,0,0,0,0,0,0,0,299
3761,19.5075,88.5,195,-18,1,100,1,35,4.015,0,0,0,0,0,0,0,0,0,0,25.955
3762,30.75,3,184,-178,1,5,1,61,0.5,0,0,0,0,0,0,0,0,0,0,291
3765,38.615,69.5,178,-39,1,100,1,77,0.23,0,0,0,0,0,0,0,0,0,0,39.468
3766,58.2025,62.5,181,-56,1,100,1,111,5.405,0,0,0,0,0,0,0,0,0,0,28.318
3772,0,0,34,-34,1,7,0,68,2.5,0,0,0,0,0,0,0,0,0,0,294
3781,0,0,82,-82,1,2,0,163,0.5,0,0,0,0,0,0,0,0,0,0,297
3784,214.36,0,192,-192,1,100,1,384,44.72,0,0,0,0,0,0,0,0,0,0,194.516
3792,127,32.5,162,-97,1,226,1,194,60,0,0,0,0,0,0,0,0,0,0,226
3792,0,0,15,-15,1,25,0,30,6,0,0,0,0,0,0,0,0,0,0,25
3792,0,0,33.33,-33.33,1,100,0,35,7.225,0,0,0,0,0,0,0,0,0,0,29.447
3793,94.5,-38,92,-168,1,23.05,1,184,5,0,0,0,0,0,0,0,0,0,0,25
3807,0,0,33.33,-33.33,1,100,0,3,8.04,0,0,0,0,0,0,0,0,0,0,299
3809,49,7.5,191,-176,1,1.69,1,98,0,0,0,0,0,0,0,0,0,0,0,289
3823,139.25,2.5,111,-106,1,253.76,1,211,67.5,0,0,0,0,0,0,0,0,0,0,205
3823,0,0,62,-62,1,100,0,123,34.86,0,0,0,0,0,0,0,0,0,0,84.716
3824,0,0,146,-146,1,222,0,292,45,0,0,0,0,0,0,0,0,0,0,222
3824,0,0,262,-262,1,205,0,523,67.5,0,0,0,0,0,0,0,0,0,0,205
3824,169.5,0,169.2,-169.2,1,232,1,289,50,0,0,0,0,0,0,0,0,0,0,232
3825,125,1.35,127.5,-124.8,1,268.92,1,205,45,0,0,0,0,0,0,0,0,0,0,250
3825,185.825,13.34,172.68,-146,1,100,1,292,79.65,0,0,0,0,0,0,0,0,0,0,247.434
3835,41.7575,0,41,-41,1,100,1,82,1.515,0,0,0,0,0,0,0,0,0,0,34.203
3837,105,17,117,-83,1,222,1,165,45,0,0,0,0,0,0,0,0,0,0,222
3840,0,0,57,-57,1,1,0,113,0,0,0,0,0,0,0,0,0,0,0,263
3846,73.8575,0,74,-74,1,100,1,147,0.715,0,0,0,0,0,0,0,0,0,0,295
3853,14.5,8.5,192,-175,1,0.26,1,29,0,0,0,0,0,0,0,0,0,0,0,268
3853,24.75,3.5,188,-181,1,1.36,1,49,0.5,0,0,0,0,0,0,0,0,0,0,292
3857,37.25,-4,175,-183,1,20,1,72,2.5,0,0,0,0,0,0,0,0,0,0,20
3861,0,0,35,-35,1,67,0,70,20,0,0,0,0,0,0,0,0,0,0,67
3862,92.5,-50.5,83,-184,1,65,1,165,20,0,0,0,0,0,0,0,0,0,0,65
3863,99,9.5,193,-174,1,31,1,198,0,0,0,0,0,0,0,0,0,0,0,31
3864,60.5,8,181,-165,1,31,1,121,0,0,0,0,0,0,0,0,0,0,0,31
3869,56.75,13,197,-171,1,2.03,1,113,0.5,0,0,0,0,0,0,0,0,0,0,284
3870,0,0,28,-28,1,4,0,56,0.5,0,0,0,0,0,0,0,0,0,0,291
3870,0,0,44,-44,1,18,0,88,1.5,0,0,0,0,0,0,0,0,0,0,18
3870,0,0,18.67,-18.67,1,56,0,29,5,0,0,0,0,0,0,0,0,0,0,56
3881,49.5,14.5,198,-169,1,108.13,1,99,0,0,0,0,0,0,0,0,0,0,0,288
3887,306.25,0,274,-274,1,252.56,1,548,64.5,0,0,0,0,0,0,0,0,0,0,262.5
3888,279.25,0,247,-247,1,270.01,1,494,64.5,0,0,0,0,0,0,0,0,0,0,262.632
3888,130.25,0.5,99,-98,1,234.01,1,196,64.5,0,0,0,0,0,0,0,0,0,0,262.632
3889,0,0,151,-151,1,225,0,301,64.5,0,0,0,0,0,0,0,0,0,0,225
3889,0,0,228,-228,1,225,0,455,64.5,0,0,0,0,0,0,0,0,0,0,225
3890,171.25,0,139,-139,1,270.05,1,278,64.5,0,0,0,0,0,0,0,0,0,0,281.25
3890,183.25,0,151,-151,1,258.06,1,302,64.5,0,0,0,0,0,0,0,0,0,0,268.75
3891,0,0,76,-76,1,100,0,152,34.485,0,0,0,0,0,0,0,0,0,0,83.972
3895,119.8475,0,118,-118,1,100,1,236,3.695,0,0,0,0,0,0,0,0,0,0,27.308
3896,0,0,33.33,-33.33,1,100,0,25,20.175,0,0,0,0,0,0,0,0,0,0,55.348
3899,0,0,33.33,-33.33,1,100,0,25,98.07,0,0,0,0,0,0,0,0,0,0,113.068
3909,0,0,36,-36,1,3,0,71,0,0,0,0,0,0,0,0,0,0,0,260
3923,0,0,434,-434,1,3,0,867,0,0,0,0,0,0,0,0,0,0,0,255
3928,0,0,33.33,-33.33,1,100,0,16,10.185,0,0,0,0,0,0,0,0,0,0,35.372
3932,0,0,34,-34,1,10,0,68,0,0,0,0,0,0,0,0,0,0,0,10
3936,54,2,176,-172,1,30,1,108,0,0,0,0,0,0,0,0,0,0,0,30
3938,58.5,-2,180,-184,1,2,1,117,0,0,0,0,0,0,0,0,0,0,0,286
3939,0,0,62,-62,1,100,0,123,0.075,0,0,0,0,0,0,0,0,0,0,274
3941,128.25,12,120,-96,1,228.26,1,192,64.5,0,0,0,0,0,0,0,0,0,0,225
3945,0,0,198,-198,1,101,0,395,24.5,0,0,0,0,0,0,0,0,0,0,101
3948,0,0,27,-27,1,12,0,53,0,0,0,0,0,0,0,0,0,0,0,12
3955,168.5,0,169,-169,1,12,1,337,0,0,0,0,0,0,0,0,0,0,0,12
3958,21,5,192,-182,1,8,1,42,0,0,0,0,0,0,0,0,0,0,0,278
3961,0,0,22.67,-22.67,1,68,0,35,2.5,0,0,0,0,0,0,0,0,0,0,68
3961,119.25,-27,118,-172,1,73.22,1,236,2.5,0,0,0,0,0,0,0,0,0,0,68
3961,0,0,12,-12,1,31,0,23,-32,0,0,0,0,0,0,0,0,0,0,31
3961,0,0,54,-54,1,31,0,107,-32,0,0,0,0,0,0,0,0,0,0,31
3973,76.5,5.5,189,-178,1,37.2,1,153,0,0,0,0,0,0,0,0,0,0,0,38.75
3973,37.5,10.5,190,-169,1,31,1,75,0,0,0,0,0,0,0,0,0,0,0,31
3974,0,0,8.33,-8.33,1,25,0,3,0,0,0,0,0,0,0,0,0,0,0,25
3974,0,0,32,-32,1,25,0,63,0,0,0,0,0,0,0,0,0,0,0,25
3993,0,0,107,-107,1,100,0,214,1.19,0,0,0,0,0,0,0,0,0,0,257
4020,23.75,6,35,-23,1,63.3,1,46,1.5,0,0,0,0,0,0,0,0,0,0,53.75
4038,23.5,13,198,-172,1,17.9,1,46,1,0,0,0,0,0,0,0,0,0,0,17.5
4038,15.5,7.5,192,-177,1,17.35,1,30,1,0,0,0,0,0,0,0,0,0,0,16.875
4038,9.5,9,185,-167,1,17.35,1,18,1,0,0,0,0,0,0,0,0,0,0,16.875
4038,17,11.5,197,-174,1,4.56,1,34,0,0,0,0,0,0,0,0,0,0,0,274
4038,21,2,177,-173,1,5.04,1,42,0,0,0,0,0,0,0,0,0,0,0,260
4038,0,0,43,-43,1,14,0,85,1,0,0,0,0,0,0,0,0,0,0,14
4059,0,0,33.33,-33.33,1,100,0,37,8.235,0,0,0,0,0,0,0,0,0,0,31.47
4060,171.5,0,327.6,-327.6,1,136.57,1,343,0,0,0,0,0,0,0,0,0,0,0,124
4064,9.5,0,25.78,-25.78,1,100,1,19,0,0,0,0,0,0,0,0,0,0,0,35.812
4066,34.5,0,44.71,-44.71,1,100,1,69,0,0,0,0,0,0,0,0,0,0,0,62.104
4068,12.5,0,44.71,-44.71,1,100,1,25,0,0,0,0,0,0,0,0,0,0,0,62.1
4070,13.5,0,31.05,-31.05,1,100,1,27,0,0,0,0,0,0,0,0,0,0,0,43.125
4071,23.5,0,31.05,-31.05,1,100,1,47,0,0,0,0,0,0,0,0,0,0,0,43.125
4073,20.06,86.5,192,-19,1,100,1,37,3.12,0,0,0,0,0,0,0,0,0,0,294
4076,28.8775,87,200,-26,1,100,1,51,6.755,0,0,0,0,0,0,0,0,0,0,43.668
4078,61.1325,0,46,-46,1,100,1,91,31.265,0,0,0,0,0,0,0,0,0,0,90.039
4079,33.7575,77,186,-32,1,100,1,63,4.515,0,0,0,0,0,0,0,0,0,0,32.053
4083,0,0,55,-55,1,100,0,110,5.61,0,0,0,0,0,0,0,0,0,0,26.224
4085,0,0,81,-81,1,100,0,161,5.605,0,0,0,0,0,0,0,0,0,0,26.215
4087,0,0,33.33,-33.33,1,100,0,27,72.2,0,0,0,0,0,0,0,0,0,0,87.2
4091,0,0,136,-136,1,100,0,271,0.065,0,0,0,0,0,0,0,0,0,0,252
4092,63.795,0,61,-61,1,100,1,121,6.59,0,0,0,0,0,0,0,0,0,0,42.766
4098,0,0,257,-257,1,100,0,514,40.285,0,0,0,0,0,0,0,0,0,0,95.575
4110,45.1,74.5,191,-42,1,100,1,84,6.2,0,0,0,0,0,0,0,0,0,0,29.877
4121,555.205,0,515,-515,1,100,1,1030,80.41,0,0,0,0,0,0,0,0,0,0,512.033
4125,412.8275,0,314,-314,1,100,1,628,197.655,0,0,0,0,0,0,0,0,0,0,674.859
4130,110.5,32.8,152,-86.4,1,306.24,1,166,55,0,0,0,0,0,0,0,0,0,0,256.25
4130,0,0,73.33,-73.33,1,220,0,8,125,0,0,0,0,0,0,0,0,0,0,220
4131,0,0,75,-75,1,225,0,49,125,0,0,0,0,0,0,0,0,0,0,225
4131,114,0,248.4,-248.4,1,304.12,1,173,55,0,0,0,0,0,0,0,0,0,0,256.25
4132,153.5,11.5,149,-126,1,274.96,1,252,55,0,0,0,0,0,0,0,0,0,0,281.25
4132,115.5,31.5,149,-86,1,228.01,1,171,60,0,0,0,0,0,0,0,0,0,0,225
4133,321.75,52.5,363,-258,1,535,1,516,127.5,0,0,0,0,0,0,0,0,0,0,535
4134,267.5,71.5,348,-205,1,560,1,410,125,0,0,0,0,0,0,0,0,0,0,560
4136,0,0,33.33,-33.33,1,100,0,32,11.655,0,0,0,0,0,0,0,0,0,0,38.309
4139,328.25,0,296,-296,1,270.05,1,592,64.5,0,0,0,0,0,0,0,0,0,0,281.25
4139,173.75,0,142,-142,1,258.06,1,283,64.5,0,0,0,0,0,0,0,0,0,0,268.75
4142,0,0,37,-37,1,100,0,74,11.44,0,0,0,0,0,0,0,0,0,0,37.875
4144,30.86,80,188,-28,1,100,1,55,6.72,0,0,0,0,0,0,0,0,0,0,110.054
4153,62.75,0,59,-59,1,68.9,1,118,7.5,0,0,0,0,0,0,0,0,0,0,68.75
4153,57.75,7,71,-57,1,77,1,114,1.5,0,0,0,0,0,0,0,0,0,0,77
4161,0,0,62,-62,1,100,0,123,5.75,0,0,0,0,0,0,0,0,0,0,26.504
4163,0,0,33.33,-33.33,1,100,0,5,4.28,0,0,0,0,0,0,0,0,0,0,269
4167,380.75,0,347,-347,1,249.58,1,694,67.5,0,0,0,0,0,0,0,0,0,0,256.25
4168,0,0,123,-123,1,225,0,246,55,0,0,0,0,0,0,0,0,0,0,225
4172,0,0,56.67,-56.67,1,170,0,10,66,0,0,0,0,0,0,0,0,0,0,170
4172,0,0,34,-34,1,61,0,67,17,0,0,0,0,0,0,0,0,0,0,61
4175,0,0,7,-7,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21
4188,0,0,62,-62,1,100,0,124,20.935,0,0,0,0,0,0,0,0,0,0,56.869
4192,0,0,312,-312,1,2,0,624,0.5,0,0,0,0,0,0,0,0,0,0,251
4193,0,0,33.33,-33.33,1,100,0,38,8.79,0,0,0,0,0,0,0,0,0,0,32.576
4195,0,0,61,-61,1,6,0,122,0.5,0,0,0,0,0,0,0,0,0,0,272
4200,21.3675,0,20,-20,1,100,1,40,2.735,0,0,0,0,0,0,0,0,0,0,39.631
4202,216,0,216,-216,1,112,1,432,0,0,0,0,0,0,0,0,0,0,0,112
4204,203.5,0,270,-270,1,100,1,407,0,0,0,0,0,0,0,0,0,0,0,362.75
4205,195.5,0,270,-270,1,100,1,391,0,0,0,0,0,0,0,0,0,0,0,362.75
4206,123,0,129.6,-129.6,1,100,1,246,0,0,0,0,0,0,0,0,0,0,0,180
4208,197.5,0,270,-270,1,100,1,395,0,0,0,0,0,0,0,0,0,0,0,358.555
4209,172.5,0,270,-270,1,100,1,345,0,0,0,0,0,0,0,0,0,0,0,358.555
4210,170,0,270,-270,1,100,1,340,0,0,0,0,0,0,0,0,0,0,0,358.555
4211,402.5,0,403,-403,1,100,1,805,0,0,0,0,0,0,0,0,0,0,0,358.555
4212,172.5,0,270,-270,1,100,1,345,0,0,0,0,0,0,0,0,0,0,0,358.555
4213,0,0,138,-138,1,100,0,275,0,0,0,0,0,0,0,0,0,0,0,289
4214,927.26,0,904,-904,1,100,1,1808,46.52,0,0,0,0,0,0,0,0,0,0,1356.894
4215,75.5,0,363.58,-363.58,1,100,1,151,0,0,0,0,0,0,0,0,0,0,0,403.976
4216,78,0,363.58,-363.58,1,100,1,156,0,0,0,0,0,0,0,0,0,0,0,403.976
4217,141.5,0,363.62,-363.62,1,100,1,283,0,0,0,0,0,0,0,0,0,0,0,404.019
4219,241.5,0,364.42,-364.42,1,100,1,483,0,0,0,0,0,0,0,0,0,0,0,404.908
4220,127,0,363.68,-363.68,1,100,1,254,0,0,0,0,0,0,0,0,0,0,0,404.09
4221,0,0,707,-707,1,100,0,1413,450.025,0,0,0,0,0,0,0,0,0,0,915.05
4222,219.5,0,363.1,-363.1,1,100,1,439,0,0,0,0,0,0,0,0,0,0,0,403.442
4223,165.5,0,363.45,-363.45,1,100,1,331,0,0,0,0,0,0,0,0,0,0,0,403.829
4225,151,0,365.34,-365.34,1,100,1,302,0,0,0,0,0,0,0,0,0,0,0,405.929
4227,398,0,398,-398,1,100,1,796,0,0,0,0,0,0,0,0,0,0,0,407.053
4229,215,0,366.88,-366.88,1,100,1,430,0,0,0,0,0,0,0,0,0,0,0,407.649
4230,152.5,0,365.39,-365.39,1,100,1,305,0,0,0,0,0,0,0,0,0,0,0,405.993
4232,196.5,0,243,-243,1,100,1,393,0,0,0,0,0,0,0,0,0,0,0,337.5
4233,84,0,121.5,-121.5,1,100,1,168,0,0,0,0,0,0,0,0,0,0,0,168.75
4235,186.5,0,368.41,-368.41,1,100,1,373,0,0,0,0,0,0,0,0,0,0,0,409.343
4237,288,0,368.39,-368.39,1,100,1,576,0,0,0,0,0,0,0,0,0,0,0,409.321
4239,326,0,368.88,-368.88,1,100,1,652,0,0,0,0,0,0,0,0,0,0,0,409.861
4241,191.5,0,368.9,-368.9,1,100,1,383,0,0,0,0,0,0,0,0,0,0,0,409.886
4243,371.5,0,378.52,-378.52,1,100,1,743,0,0,0,0,0,0,0,0,0,0,0,420.582
4244,277,0,378.5,-378.5,1,100,1,554,0,0,0,0,0,0,0,0,0,0,0,420.56
4245,233,0,378.57,-378.57,1,100,1,466,0,0,0,0,0,0,0,0,0,0,0,420.63
4246,221,0,378.57,-378.57,1,100,1,442,0,0,0,0,0,0,0,0,0,0,0,420.63
4248,241,0,376.2,-376.2,1,100,1,482,0,0,0,0,0,0,0,0,0,0,0,418.001
4249,259.5,0,376.23,-376.23,1,100,1,519,0,0,0,0,0,0,0,0,0,0,0,418.039
4251,188.5,0,377.88,-377.88,1,100,1,377,0,0,0,0,0,0,0,0,0,0,0,419.868
4252,191,0,378.45,-378.45,1,100,1,382,0,0,0,0,0,0,0,0,0,0,0,420.501
4254,356.5,0,379.13,-379.13,1,100,1,713,0,0,0,0,0,0,0,0,0,0,0,421.256
4255,206.5,0,378.28,-378.28,1,100,1,413,0,0,0,0,0,0,0,0,0,0,0,420.314
4257,186,0,377.88,-377.88,1,100,1,372,0,0,0,0,0,0,0,0,0,0,0,419.866
4258,206.5,0,377.88,-377.88,1,100,1,413,0,0,0,0,0,0,0,0,0,0,0,419.868
4260,263,0,330.75,-330.75,1,100,1,526,0,0,0,0,0,0,0,0,0,0,0,367.5
4261,294,0,330.75,-330.75,1,100,1,588,0,0,0,0,0,0,0,0,0,0,0,367.5
4262,683,0,683,-683,1,100,1,1366,0,0,0,0,0,0,0,0,0,0,0,367.5
4263,169,0,330.75,-330.75,1,100,1,338,0,0,0,0,0,0,0,0,0,0,0,367.5
4265,286,0,367.25,-367.25,1,100,1,572,0,0,0,0,0,0,0,0,0,0,0,408.057
4266,305,0,367.25,-367.25,1,100,1,610,0,0,0,0,0,0,0,0,0,0,0,408.057
4267,190.5,0,367.25,-367.25,1,100,1,381,0,0,0,0,0,0,0,0,0,0,0,408.057
4268,316,0,367.25,-367.25,1,100,1,632,0,0,0,0,0,0,0,0,0,0,0,408.057
4270,186.5,0,336.15,-336.15,1,100,1,373,0,0,0,0,0,0,0,0,0,0,0,373.5
4271,214,0,336.15,-336.15,1,100,1,428,0,0,0,0,0,0,0,0,0,0,0,373.5
4272,207.5,0,337.5,-337.5,1,100,1,415,0,0,0,0,0,0,0,0,0,0,0,375
4274,228.5,0,384.25,-384.25,1,100,1,457,0,0,0,0,0,0,0,0,0,0,0,426.944
4275,137.5,0,384.25,-384.25,1,100,1,275,0,0,0,0,0,0,0,0,0,0,0,426.944
4277,67,0,94.5,-94.5,1,100,1,134,0,0,0,0,0,0,0,0,0,0,0,131.25
4278,71,0,94.5,-94.5,1,100,1,142,0,0,0,0,0,0,0,0,0,0,0,131.25
4279,87.5,0,94.5,-94.5,1,100,1,175,0,0,0,0,0,0,0,0,0,0,0,131.25
4280,0,0,33.33,-33.33,1,100,0,35,260.16,0,0,0,0,0,0,0,0,0,0,275.159
4311,641.5875,0,548,-548,1,100,1,1096,187.175,0,0,0,0,0,0,0,0,0,0,516.028
4323,764.6725,0,646,-646,1,100,1,1291,238.345,0,0,0,0,0,0,0,0,0,0,1199.8311
4324,1221.48,0,1039,-1039,1,100,1,2077,365.96,0,0,0,0,0,0,0,0,0,0,1053.9611
4327,0,0,80,-80,1,100,0,160,0,0,0,0,0,0,0,0,0,0,0,253
4330,0,0,33.33,-33.33,1,100,0,43,0,0,0,0,0,0,0,0,0,0,0,284
4330,0,0,33.33,-33.33,1,100,0,57,0,0,0,0,0,0,0,0,0,0,0,261
4335,0,0,33.33,-33.33,1,100,0,7,0,0,0,0,0,0,0,0,0,0,0,295
4343,0,0,41,-41,1,100,0,81,49.08,0,0,0,0,0,0,0,0,0,0,113.164
4344,306,0,561.6,-561.6,1,100,1,612,0,0,0,0,0,0,0,0,0,0,0,623.996
4344,0,0,33.33,-33.33,1,100,0,29,1046.52,0,0,0,0,0,0,0,0,0,0,1061.519
4386,0,0,33.33,-33.33,1,100,0,24,0,0,0,0,0,0,0,0,0,0,0,277
4388,0,0,36,-36,1,100,0,71,0,0,0,0,0,0,0,0,0,0,0,293
4394,0,0,33.33,-33.33,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,270
4397,0,0,139,-139,1,100,0,277,0,0,0,0,0,0,0,0,0,0,0,250
4399,0,0,35,-35,1,100,0,70,0,0,0,0,0,0,0,0,0,0,0,296
4479,0,0,33.33,-33.33,1,100,0,3,0,0,0,0,0,0,0,0,0,0,0,270
4485,0,0,33.33,-33.33,1,100,0,23,0,0,0,0,0,0,0,0,0,0,0,290
4486,0,0,58,-58,1,100,0,116,0,0,0,0,0,0,0,0,0,0,0,294
4487,0,0,40,-40,1,100,0,80,0,0,0,0,0,0,0,0,0,0,0,282
4488,0,0,169,-169,1,100,0,337,0,0,0,0,0,0,0,0,0,0,0,261
4510,0,0,254,-254,1,100,0,508,0,0,0,0,0,0,0,0,0,0,0,268
4511,0,0,33.33,-33.33,1,100,0,37,0,0,0,0,0,0,0,0,0,0,0,284
4512,0,0,50,-50,1,100,0,99,0,0,0,0,0,0,0,0,0,0,0,255
4542,0,0,89,-89,1,100,0,177,1.135,0,0,0,0,0,0,0,0,0,0,294
4543,161.175,0,126,-126,1,100,1,252,70.35,0,0,0,0,0,0,0,0,0,0,193.342
4544,217.2825,0,185,-185,1,100,1,370,64.565,0,0,0,0,0,0,0,0,0,0,193.342
4547,72.5,0,73,-73,1,100,1,145,0,0,0,0,0,0,0,0,0,0,0,76.875
4548,83.5,0,84,-84,1,100,1,167,0,0,0,0,0,0,0,0,0,0,0,76.875
4549,62,0,62,-62,1,100,1,124,0,0,0,0,0,0,0,0,0,0,0,76.875
4550,90.5,0,91,-91,1,100,1,181,0,0,0,0,0,0,0,0,0,0,0,76.875
4551,52,0,86.4,-86.4,1,100,1,104,0,0,0,0,0,0,0,0,0,0,0,120
4556,0,0,36,-36,1,100,0,71,37.695,0,0,0,0,0,0,0,0,0,0,90.385
4563,336.5,0,302,-302,1,309.12,1,603,70,0,0,0,0,0,0,0,0,0,0,275
4563,202,0,167,-167,1,297.01,1,334,70,0,0,0,0,0,0,0,0,0,0,262.5
4564,0,0,75,-75,1,225,0,149,70,0,0,0,0,0,0,0,0,0,0,225
4564,191.415,0,155,-155,1,312.43,1,310,72.83,0,0,0,0,0,0,0,0,0,0,445.003
4564,256.915,0,221,-221,1,291.94,1,441,72.83,0,0,0,0,0,0,0,0,0,0,445.003
4565,0,0,122,-122,1,100,0,243,14.825,0,0,0,0,0,0,0,0,0,0,44.65
4567,0,0,33.33,-33.33,1,100,0,6,40.8,0,0,0,0,0,0,0,0,0,0,55.801
4570,0,0,45,-45,1,100,0,90,39.81,0,0,0,0,0,0,0,0,0,0,94.625
4573,62.715,0,61.6,-61.6,1,100,1,122,3.43,0,0,0,0,0,0,0,0,0,0,92.802
4574,0,0,18,-18,1,12,0,35,0,0,0,0,0,0,0,0,0,0,0,12
