bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf
3487,0,0,11.67,-11.67,1,35,0,35,0,0,0,0,0,0,0,0,0,0,0,35
3490,16.69,3.5,17,-10,1,34.12,1,33.38,0,0,0,0,0,0,0,0,0,0,0,33.375
3490,13.5,3.5,17,-10,1,27,1,27,0,0,0,0,0,0,0,0,0,0,0,27
3491,13.5,5.625,21.25,-10,1,32.99,1,27,0,0,0,0,0,0,0,0,0,0,0,27
3491,0,0,9,-9,1,27,0,27,0,0,0,0,0,0,0,0,0,0,0,27
3491,0,0,9,-9,1,27,0,27,0,0,0,0,0,0,0,0,0,0,0,27
3491,0,0,9,-9,1,27,0,27,0,0,0,0,0,0,0,0,0,0,0,27
3495,0,0,33.33,-33.33,1,100,0,268,3.03,0,0,0,0,0,0,0,0,0,0,268
3496,0,0,33.33,-33.33,1,100,0,266,7.81,0,0,0,0,0,0,0,0,0,0,266
3500,12,3,181,-175,1,24,1,24,0,0,0,0,0,0,0,0,0,0,0,24
3505,0,0,17.33,-17.33,1,52,0,52,-69,0,0,0,0,0,0,0,0,0,0,52
3505,0,0,18,-18,1,54,0,54,37,0,0,0,0,0,0,0,0,0,0,54
3506,0,0,17,-17,1,51,0,51,-69,0,0,0,0,0,0,0,0,0,0,51
3509,133.5,16,199,-167,1,34.76,1,267,0,0,0,0,0,0,0,0,0,0,0,267
3510,140.5,12.5,194,-169,1,19.32,1,281,0,0,0,0,0,0,0,0,0,0,0,281
3511,258.5,78.355,326.71,-170,1,502,1,517,0,0,0,0,0,0,0,0,0,0,0,517
3512,148,2,188,-184,1,108.13,1,296,0,0,0,0,0,0,0,0,0,0,0,296
3512,262.72,0,44.12,-44.12,1,100,1,330.8,194.64,0,0,0,0,0,0,0,0,0,0,330.8
3513,62,0,184,-184,1,136.57,1,124,0,0,0,0,0,0,0,0,0,0,0,124
3514,56,10,195,-175,1,112,1,112,0,0,0,0,0,0,0,0,0,0,0,112
3515,0,0,33.33,-33.33,1,100,0,66.81,51.81,0,0,0,0,0,0,0,0,0,0,66.806
3516,45.12,1.955,19.56,-15.65,1,100,1,74.56,15.68,0,0,0,0,0,0,0,0,0,0,74.563
3522,194.375,55,120,-10,1,281.34,1,268.75,120,0,0,0,0,0,0,0,0,0,0,268.75
3522,115.81,2.685,26.85,-21.48,1,100,1,135.37,96.25,0,0,0,0,0,0,0,0,0,0,135.366
3523,106.875,36,73,-1,1,163.45,1,143.75,70,0,0,0,0,0,0,0,0,0,0,143.75
3524,106.875,36,73,-1,1,148.19,1,143.75,70,0,0,0,0,0,0,0,0,0,0,143.75
3528,0,0,16,-16,1,48,0,55,40,0,0,0,0,0,0,0,0,0,0,55
3528,45.415,17.5,45,-10,1,55,1,55,35.83,0,0,0,0,0,0,0,0,0,0,55
3529,45.415,17.5,45,-10,1,55,1,55,35.83,0,0,0,0,0,0,0,0,0,0,55
3537,84.75,35,110,-40,1,147.7,1,137.5,32,0,0,0,0,0,0,0,0,0,0,137.5
3538,0,0,37.67,-37.67,1,113,0,113,32,0,0,0,0,0,0,0,0,0,0,113
3542,0,0,45,-45,1,135,0,135,35,0,0,0,0,0,0,0,0,0,0,135
3556,0,0,16.67,-16.67,1,50,0,50,10,0,0,0,0,0,0,0,0,0,0,50
3564,0,0,8,-8,1,24,0,24,5,0,0,0,0,0,0,0,0,0,0,24
3564,0,0,5.67,-5.67,1,17,0,17,4,0,0,0,0,0,0,0,0,0,0,17
3569,95,36,73,-1,1,120,1,120,70,0,0,0,0,0,0,0,0,0,0,120
3569,89.165,36,73,-1,1,120,1,120,58.33,0,0,0,0,0,0,0,0,0,0,120
3570,114.495,35.875,73,-1.25,1,144,1,149.99,79,0,0,0,0,0,0,0,0,0,0,149.995
3570,0,0,36.67,-36.67,1,110,0,110,79,0,0,0,0,0,0,0,0,0,0,110
3572,17.01,88.19,178,-1.62,1,100,1,31.97,2.05,0,0,0,0,0,0,0,0,0,0,31.971
3591,26.3,86.305,182,-9.39,1,100,1,47.69,4.91,0,0,0,0,0,0,0,0,0,0,47.694
3593,22.015,-2.215,17.7,-22.13,1,100,1,36.14,7.89,0,0,0,0,0,0,0,0,0,0,36.144
3603,0,0,33.33,-33.33,1,100,0,269,4.75,0,0,0,0,0,0,0,0,0,0,269
3607,142.5,10.5,200,-179,1,42.43,1,285,0,0,0,0,0,0,0,0,0,0,0,285
3607,78.41,-3.91,48.77,-56.59,1,100,1,154.7,2.12,0,0,0,0,0,0,0,0,0,0,154.701
3610,88.705,-9.365,74.9,-93.63,1,100,1,137.96,39.45,0,0,0,0,0,0,0,0,0,0,137.965
3614,0,0,33.33,-33.33,1,100,0,53.54,38.54,0,0,0,0,0,0,0,0,0,0,53.537
3615,0,0,33.33,-33.33,1,100,0,284.08,269.08,0,0,0,0,0,0,0,0,0,0,284.075
3618,0,0,33.33,-33.33,1,100,0,42.02,27.02,0,0,0,0,0,0,0,0,0,0,42.024
3622,-10.5,21.5,105,-62,1,216.55,1,179,-200,0,0,0,0,0,0,0,0,0,0,179
3622,-10.5,21.5,105,-62,1,179,1,179,-200,0,0,0,0,0,0,0,0,0,0,179
3622,-10.5,27.5,130,-75,1,179,1,179,-200,0,0,0,0,0,0,0,0,0,0,179
3623,-10.5,30,160,-100,1,179,1,179,-200,0,0,0,0,0,0,0,0,0,0,179
3625,40.5,-67.5,35,-170,1,58.99,1,55,26,0,0,0,0,0,0,0,0,0,0,55
3626,0,0,18.33,-18.33,1,55,0,55,26,0,0,0,0,0,0,0,0,0,0,55
3628,137,16.5,199,-166,1,0.36,1,274,0,0,0,0,0,0,0,0,0,0,0,274
3634,9,0.5,179,-178,1,18,1,18,0,0,0,0,0,0,0,0,0,0,0,18
3635,11,7.5,184,-169,1,22,1,22,0,0,0,0,0,0,0,0,0,0,0,22
3640,135,6,192,-180,1,0.24,1,270,0,0,0,0,0,0,0,0,0,0,0,270
3642,0,0,33.33,-33.33,1,100,0,294,7.66,0,0,0,0,0,0,0,0,0,0,294
3645,145.5,10.5,195,-174,1,2,1,290,1,0,0,0,0,0,0,0,0,0,0,290
3651,146,7,192,-178,1,1,1,292,0,0,0,0,0,0,0,0,0,0,0,292
3652,141,4,187,-179,1,1.08,1,282,0,0,0,0,0,0,0,0,0,0,0,282
3658,144.5,4.5,176,-167,1,0.12,1,289,0,0,0,0,0,0,0,0,0,0,0,289
3664,130,3.5,189,-182,1,9,1,260,0,0,0,0,0,0,0,0,0,0,0,260
3666,125.5,5,183,-173,1,0.24,1,251,0,0,0,0,0,0,0,0,0,0,0,251
3675,201.725,0,363.1,-363.1,1,100,1,403.45,0,0,0,0,0,0,0,0,0,0,0,403.446
3676,201.725,0,363.1,-363.1,1,100,1,403.45,0,0,0,0,0,0,0,0,0,0,0,403.446
3677,201.725,0,363.1,-363.1,1,100,1,403.45,0,0,0,0,0,0,0,0,0,0,0,403.446
3679,201.99,0,363.58,-363.58,1,100,1,403.98,0,0,0,0,0,0,0,0,0,0,0,403.976
3680,201.99,0,363.58,-363.58,1,100,1,403.98,0,0,0,0,0,0,0,0,0,0,0,403.976
3681,202.01,0,363.62,-363.62,1,100,1,404.02,0,0,0,0,0,0,0,0,0,0,0,404.019
3683,201.06,0,361.9,-361.9,1,100,1,402.12,0,0,0,0,0,0,0,0,0,0,0,402.115
3684,201.08,0,361.94,-361.94,1,100,1,402.16,0,0,0,0,0,0,0,0,0,0,0,402.157
3686,143.905,0,207.23,-207.23,1,100,1,287.81,0,0,0,0,0,0,0,0,0,0,0,287.812
3687,143.905,0,207.23,-207.23,1,100,1,287.81,0,0,0,0,0,0,0,0,0,0,0,287.812
3688,143.905,0,207.23,-207.23,1,100,1,287.81,0,0,0,0,0,0,0,0,0,0,0,287.812
3689,143.905,0,207.23,-207.23,1,100,1,287.81,0,0,0,0,0,0,0,0,0,0,0,287.812
3691,143.905,0,207.23,-207.23,1,100,1,287.81,0,0,0,0,0,0,0,0,0,0,0,287.812
3692,143.905,0,207.23,-207.23,1,100,1,287.81,0,0,0,0,0,0,0,0,0,0,0,287.812
3693,143.905,0,207.23,-207.23,1,100,1,287.81,0,0,0,0,0,0,0,0,0,0,0,287.812
3694,143.905,0,207.23,-207.23,1,100,1,287.81,0,0,0,0,0,0,0,0,0,0,0,287.812
3695,195.995,0,352.8,-352.8,1,100,1,391.99,0,0,0,0,0,0,0,0,0,0,0,391.994
3696,196.035,0,352.86,-352.86,1,100,1,392.07,0,0,0,0,0,0,0,0,0,0,0,392.066
3697,0,0,33.33,-33.33,1,100,0,256,0,0,0,0,0,0,0,0,0,0,0,256
3698,530.865,5.92,92.56,-80.72,1,100,1,866.3,195.43,0,0,0,0,0,0,0,0,0,0,866.304
3709,0,0,33.33,-33.33,1,100,0,435.77,420.77,0,0,0,0,0,0,0,0,0,0,435.775
3710,0,0,33.33,-33.33,1,100,0,416.09,401.09,0,0,0,0,0,0,0,0,0,0,416.091
3716,0,0,33.33,-33.33,1,100,0,84.05,69.05,0,0,0,0,0,0,0,0,0,0,84.051
3718,57.52,0,58.47,-58.47,1,100,1,100,15.04,0,0,0,0,0,0,0,0,0,0,100.001
3748,165.5,50.5,162,-61,1,221,1,221,110,0,0,0,0,0,0,0,0,0,0,221
3749,0,0,18.33,-18.33,1,55,0,55,23,0,0,0,0,0,0,0,0,0,0,55
3749,0,0,16.67,-16.67,1,50,0,50,25,0,0,0,0,0,0,0,0,0,0,50
3750,15,-74,20,-168,1,23,1,23,7,0,0,0,0,0,0,0,0,0,0,23
3750,0,0,16.67,-16.67,1,50,0,50,25,0,0,0,0,0,0,0,0,0,0,50
3753,18.45,97.95,199,-3.1,1,100,1,32.57,4.33,0,0,0,0,0,0,0,0,0,0,32.574
3761,143.5,1.5,183,-180,1,7.22,1,286,1,0,0,0,0,0,0,0,0,0,0,286
3761,132,1.5,182,-179,1,5,1,263,1,0,0,0,0,0,0,0,0,0,0,263
3761,150,9,195,-177,1,5,1,299,1,0,0,0,0,0,0,0,0,0,0,299
3761,16.995,97.225,195,-0.55,1,100,1,25.96,8.03,0,0,0,0,0,0,0,0,0,0,25.955
3762,146,3,184,-178,1,5,1,291,1,0,0,0,0,0,0,0,0,0,0,291
3765,19.965,88.14,178,-1.72,1,100,1,39.47,0.46,0,0,0,0,0,0,0,0,0,0,39.468
3766,19.565,89.1,181,-2.8,1,100,1,28.32,10.81,0,0,0,0,0,0,0,0,0,0,28.318
3772,0,0,2.33,-2.33,1,7,0,294,5,0,0,0,0,0,0,0,0,0,0,294
3781,0,0,0.67,-0.67,1,2,0,297,1,0,0,0,0,0,0,0,0,0,0,297
3784,141.98,0,41.3,-41.3,1,100,1,194.52,89.44,0,0,0,0,0,0,0,0,0,0,194.516
3792,173,50.5,162,-61,1,226,1,226,120,0,0,0,0,0,0,0,0,0,0,226
3792,0,0,8.33,-8.33,1,25,0,25,12,0,0,0,0,0,0,0,0,0,0,25
3792,0,0,33.33,-33.33,1,100,0,29.45,14.45,0,0,0,0,0,0,0,0,0,0,29.447
3793,17.5,-78,12,-168,1,23.05,1,25,10,0,0,0,0,0,0,0,0,0,0,25
3807,0,0,33.33,-33.33,1,100,0,299,8.04,0,0,0,0,0,0,0,0,0,0,299
3809,144.5,7.5,191,-176,1,1.69,1,289,0,0,0,0,0,0,0,0,0,0,0,289
3823,170,45,111,-21,1,253.76,1,205,135,0,0,0,0,0,0,0,0,0,0,205
3823,0,0,33.33,-33.33,1,100,0,84.72,69.72,0,0,0,0,0,0,0,0,0,0,84.716
3824,0,0,74,-74,1,222,0,222,90,0,0,0,0,0,0,0,0,0,0,222
3824,0,0,68.33,-68.33,1,205,0,205,135,0,0,0,0,0,0,0,0,0,0,205
3824,166,44,119,-31,1,232,1,232,100,0,0,0,0,0,0,0,0,0,0,232
3825,170,56.25,127.5,-15,1,268.92,1,250,90,0,0,0,0,0,0,0,0,0,0,250
3825,203.365,17.27,172.68,-138.14,1,100,1,247.43,159.3,0,0,0,0,0,0,0,0,0,0,247.434
3835,18.615,0,11.11,-11.11,1,100,1,34.2,3.03,0,0,0,0,0,0,0,0,0,0,34.203
3837,156,49,117,-19,1,222,1,222,90,0,0,0,0,0,0,0,0,0,0,222
3840,0,0,0.33,-0.33,1,1,0,263,0,0,0,0,0,0,0,0,0,0,0,263
3846,148.215,0,16.52,-16.52,1,100,1,295,1.43,0,0,0,0,0,0,0,0,0,0,295
3853,134,8.5,192,-175,1,0.26,1,268,0,0,0,0,0,0,0,0,0,0,0,268
3853,146.5,3.5,188,-181,1,1.36,1,292,1,0,0,0,0,0,0,0,0,0,0,292
3857,12.5,-4,175,-183,1,20,1,20,5,0,0,0,0,0,0,0,0,0,0,20
3861,0,0,22.33,-22.33,1,67,0,67,40,0,0,0,0,0,0,0,0,0,0,67
3862,52.5,-82.625,18.75,-184,1,65,1,65,40,0,0,0,0,0,0,0,0,0,0,65
3863,15.5,9.5,193,-174,1,31,1,31,0,0,0,0,0,0,0,0,0,0,0,31
3864,15.5,8,181,-165,1,31,1,31,0,0,0,0,0,0,0,0,0,0,0,31
3869,142.5,13,197,-171,1,2.03,1,284,1,0,0,0,0,0,0,0,0,0,0,284
3870,0,0,1.33,-1.33,1,4,0,291,1,0,0,0,0,0,0,0,0,0,0,291
3870,0,0,6,-6,1,18,0,18,3,0,0,0,0,0,0,0,0,0,0,18
3870,0,0,18.67,-18.67,1,56,0,56,10,0,0,0,0,0,0,0,0,0,0,56
3881,144,14.5,198,-169,1,108.13,1,288,0,0,0,0,0,0,0,0,0,0,0,288
3887,195.75,51.25,120,-17.5,1,252.56,1,262.5,129,0,0,0,0,0,0,0,0,0,0,262.5
3888,195.815,51.25,120,-17.5,1,270.01,1,262.63,129,0,0,0,0,0,0,0,0,0,0,262.632
3888,195.815,43.25,99,-12.5,1,234.01,1,262.63,129,0,0,0,0,0,0,0,0,0,0,262.632
3889,0,0,75,-75,1,225,0,225,129,0,0,0,0,0,0,0,0,0,0,225
3889,0,0,75,-75,1,225,0,225,129,0,0,0,0,0,0,0,0,0,0,225
3890,205.125,56.875,123.75,-10,1,270.05,1,281.25,129,0,0,0,0,0,0,0,0,0,0,281.25
3890,198.875,68,150,-14,1,258.06,1,268.75,129,0,0,0,0,0,0,0,0,0,0,268.75
3891,0,0,33.33,-33.33,1,100,0,83.97,68.97,0,0,0,0,0,0,0,0,0,0,83.972
3895,17.35,-2.49,19.91,-24.89,1,100,1,27.31,7.39,0,0,0,0,0,0,0,0,0,0,27.308
3896,0,0,33.33,-33.33,1,100,0,55.35,40.35,0,0,0,0,0,0,0,0,0,0,55.348
3899,0,0,33.33,-33.33,1,100,0,113.07,98.07,0,0,0,0,0,0,0,0,0,0,113.068
3909,0,0,1,-1,1,3,0,260,0,0,0,0,0,0,0,0,0,0,0,260
3923,0,0,1,-1,1,3,0,255,0,0,0,0,0,0,0,0,0,0,0,255
3928,0,0,33.33,-33.33,1,100,0,35.37,20.37,0,0,0,0,0,0,0,0,0,0,35.372
3932,0,0,3.33,-3.33,1,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10
3936,15,2,176,-172,1,30,1,30,0,0,0,0,0,0,0,0,0,0,0,30
3938,143,-2,180,-184,1,2,1,286,0,0,0,0,0,0,0,0,0,0,0,286
3939,0,0,33.33,-33.33,1,100,0,274,0.15,0,0,0,0,0,0,0,0,0,0,274
3941,177,53,120,-14,1,228.26,1,225,129,0,0,0,0,0,0,0,0,0,0,225
3945,0,0,33.67,-33.67,1,101,0,101,49,0,0,0,0,0,0,0,0,0,0,101
3948,0,0,4,-4,1,12,0,12,0,0,0,0,0,0,0,0,0,0,0,12
3955,6,-68.5,30,-167,1,12,1,12,0,0,0,0,0,0,0,0,0,0,0,12
3958,139,5,192,-182,1,8,1,278,0,0,0,0,0,0,0,0,0,0,0,278
3961,0,0,22.67,-22.67,1,68,0,68,5,0,0,0,0,0,0,0,0,0,0,68
3961,36.5,-74.5,23,-172,1,73.22,1,68,5,0,0,0,0,0,0,0,0,0,0,68
3961,0,0,10.33,-10.33,1,31,0,31,-32,0,0,0,0,0,0,0,0,0,0,31
3961,0,0,10.33,-10.33,1,31,0,31,-32,0,0,0,0,0,0,0,0,0,0,31
3973,19.375,5.5,189,-178,1,37.2,1,38.75,0,0,0,0,0,0,0,0,0,0,0,38.75
3973,15.5,10.5,190,-169,1,31,1,31,0,0,0,0,0,0,0,0,0,0,0,31
3974,0,0,8.33,-8.33,1,25,0,25,0,0,0,0,0,0,0,0,0,0,0,25
3974,0,0,8.33,-8.33,1,25,0,25,0,0,0,0,0,0,0,0,0,0,0,25
3993,0,0,33.33,-33.33,1,100,0,257,2.38,0,0,0,0,0,0,0,0,0,0,257
4020,28.375,13.75,35,-7.5,1,63.3,1,53.75,3,0,0,0,0,0,0,0,0,0,0,53.75
4038,9.75,13,198,-172,1,17.9,1,17.5,2,0,0,0,0,0,0,0,0,0,0,17.5
4038,9.44,7.5,192,-177,1,17.35,1,16.88,2,0,0,0,0,0,0,0,0,0,0,16.875
4038,9.44,9,185,-167,1,17.35,1,16.88,2,0,0,0,0,0,0,0,0,0,0,16.875
4038,137,11.5,197,-174,1,4.56,1,274,0,0,0,0,0,0,0,0,0,0,0,274
4038,130,2,177,-173,1,5.04,1,260,0,0,0,0,0,0,0,0,0,0,0,260
4038,0,0,4.67,-4.67,1,14,0,14,2,0,0,0,0,0,0,0,0,0,0,14
4059,0,0,33.33,-33.33,1,100,0,31.47,16.47,0,0,0,0,0,0,0,0,0,0,31.47
4060,62,8,191,-175,1,136.57,1,124,0,0,0,0,0,0,0,0,0,0,0,124
4064,17.905,0,25.78,-25.78,1,100,1,35.81,0,0,0,0,0,0,0,0,0,0,0,35.812
4066,31.05,0,44.71,-44.71,1,100,1,62.1,0,0,0,0,0,0,0,0,0,0,0,62.104
4068,31.05,0,44.71,-44.71,1,100,1,62.1,0,0,0,0,0,0,0,0,0,0,0,62.1
4070,21.565,0,31.05,-31.05,1,100,1,43.13,0,0,0,0,0,0,0,0,0,0,0,43.125
4071,21.565,0,31.05,-31.05,1,100,1,43.13,0,0,0,0,0,0,0,0,0,0,0,43.125
4073,150.12,94.005,192,-3.99,1,100,1,294,6.24,0,0,0,0,0,0,0,0,0,0,294
4076,28.59,98.985,200,-2.03,1,100,1,43.67,13.51,0,0,0,0,0,0,0,0,0,0,43.668
4078,76.285,0,12.05,-12.05,1,100,1,90.04,62.53,0,0,0,0,0,0,0,0,0,0,90.039
4079,20.54,91.87,186,-2.26,1,100,1,32.05,9.03,0,0,0,0,0,0,0,0,0,0,32.053
4083,0,0,33.33,-33.33,1,100,0,26.22,11.22,0,0,0,0,0,0,0,0,0,0,26.224
4085,0,0,33.33,-33.33,1,100,0,26.21,11.21,0,0,0,0,0,0,0,0,0,0,26.215
4087,0,0,33.33,-33.33,1,100,0,87.2,72.2,0,0,0,0,0,0,0,0,0,0,87.2
4091,0,0,33.33,-33.33,1,100,0,252,0.13,0,0,0,0,0,0,0,0,0,0,252
4092,27.975,0,20.56,-20.56,1,100,1,42.77,13.18,0,0,0,0,0,0,0,0,0,0,42.766
4098,0,0,33.33,-33.33,1,100,0,95.57,80.57,0,0,0,0,0,0,0,0,0,0,95.575
4110,21.14,92.815,191,-5.37,1,100,1,29.88,12.4,0,0,0,0,0,0,0,0,0,0,29.877
4121,336.425,-4.955,39.67,-49.58,1,100,1,512.03,160.82,0,0,0,0,0,0,0,0,0,0,512.033
4125,535.085,-13.19,105.5,-131.88,1,100,1,674.86,395.31,0,0,0,0,0,0,0,0,0,0,674.859
4130,183.125,59.5,152,-33,1,306.24,1,256.25,110,0,0,0,0,0,0,0,0,0,0,256.25
4130,0,0,73.33,-73.33,1,220,0,220,125,0,0,0,0,0,0,0,0,0,0,220
4131,0,0,75,-75,1,225,0,225,125,0,0,0,0,0,0,0,0,0,0,225
4131,183.125,76.625,186.25,-33,1,304.12,1,256.25,110,0,0,0,0,0,0,0,0,0,0,256.25
4132,195.625,53.875,149,-41.25,1,274.96,1,281.25,110,0,0,0,0,0,0,0,0,0,0,281.25
4132,172.5,53.875,149,-41.25,1,228.01,1,225,120,0,0,0,0,0,0,0,0,0,0,225
4133,395,158,363,-47,1,535,1,535,255,0,0,0,0,0,0,0,0,0,0,535
4134,405,124,348,-100,1,560,1,560,250,0,0,0,0,0,0,0,0,0,0,560
4136,0,0,33.33,-33.33,1,100,0,38.31,23.31,0,0,0,0,0,0,0,0,0,0,38.309
4139,205.125,43.25,99,-12.5,1,270.05,1,281.25,129,0,0,0,0,0,0,0,0,0,0,281.25
4139,198.875,51.25,120,-17.5,1,258.06,1,268.75,129,0,0,0,0,0,0,0,0,0,0,268.75
4142,0,0,33.33,-33.33,1,100,0,37.87,22.88,0,0,0,0,0,0,0,0,0,0,37.875
4144,61.745,90.43,188,-7.14,1,100,1,110.05,13.44,0,0,0,0,0,0,0,0,0,0,110.054
4153,41.875,17.5,57,-22,1,68.9,1,68.75,15,0,0,0,0,0,0,0,0,0,0,68.75
4153,40,21.5,71,-28,1,77,1,77,3,0,0,0,0,0,0,0,0,0,0,77
4161,0,0,33.33,-33.33,1,100,0,26.5,11.5,0,0,0,0,0,0,0,0,0,0,26.504
4163,0,0,33.33,-33.33,1,100,0,269,8.56,0,0,0,0,0,0,0,0,0,0,269
4167,195.625,58,149,-33,1,249.58,1,256.25,135,0,0,0,0,0,0,0,0,0,0,256.25
4168,0,0,75,-75,1,225,0,225,110,0,0,0,0,0,0,0,0,0,0,225
4172,0,0,56.67,-56.67,1,170,0,170,66,0,0,0,0,0,0,0,0,0,0,170
4172,0,0,20.33,-20.33,1,61,0,61,34,0,0,0,0,0,0,0,0,0,0,61
4175,0,0,7,-7,1,21,0,21,0,0,0,0,0,0,0,0,0,0,0,21
4188,0,0,33.33,-33.33,1,100,0,56.87,41.87,0,0,0,0,0,0,0,0,0,0,56.869
4192,0,0,0.67,-0.67,1,2,0,251,1,0,0,0,0,0,0,0,0,0,0,251
4193,0,0,33.33,-33.33,1,100,0,32.58,17.58,0,0,0,0,0,0,0,0,0,0,32.576
4195,0,0,2,-2,1,6,0,272,1,0,0,0,0,0,0,0,0,0,0,272
4200,22.55,-1.6,12.79,-15.99,1,100,1,39.63,5.47,0,0,0,0,0,0,0,0,0,0,39.631
4202,56,13.5,195,-168,1,112,1,112,0,0,0,0,0,0,0,0,0,0,0,112
4204,181.375,0,270,-270,1,100,1,362.75,0,0,0,0,0,0,0,0,0,0,0,362.75
4205,181.375,0,270,-270,1,100,1,362.75,0,0,0,0,0,0,0,0,0,0,0,362.75
4206,90,0,129.6,-129.6,1,100,1,180,0,0,0,0,0,0,0,0,0,0,0,180
4208,179.275,0,270,-270,1,100,1,358.55,0,0,0,0,0,0,0,0,0,0,0,358.555
4209,179.275,0,270,-270,1,100,1,358.55,0,0,0,0,0,0,0,0,0,0,0,358.555
4210,179.275,0,270,-270,1,100,1,358.55,0,0,0,0,0,0,0,0,0,0,0,358.555
4211,179.275,0,270,-270,1,100,1,358.55,0,0,0,0,0,0,0,0,0,0,0,358.555
4212,179.275,0,270,-270,1,100,1,358.55,0,0,0,0,0,0,0,0,0,0,0,358.555
4213,0,0,33.33,-33.33,1,100,0,289,0,0,0,0,0,0,0,0,0,0,0,289
4214,724.965,-19.505,285.03,-324.04,1,100,1,1356.89,93.04,0,0,0,0,0,0,0,0,0,0,1356.894
4215,201.99,0,363.58,-363.58,1,100,1,403.98,0,0,0,0,0,0,0,0,0,0,0,403.976
4216,201.99,0,363.58,-363.58,1,100,1,403.98,0,0,0,0,0,0,0,0,0,0,0,403.976
4217,202.01,0,363.62,-363.62,1,100,1,404.02,0,0,0,0,0,0,0,0,0,0,0,404.019
4219,202.455,0,364.42,-364.42,1,100,1,404.91,0,0,0,0,0,0,0,0,0,0,0,404.908
4220,202.045,0,363.68,-363.68,1,100,1,404.09,0,0,0,0,0,0,0,0,0,0,0,404.09
4221,0,0,33.33,-33.33,1,100,0,915.05,900.05,0,0,0,0,0,0,0,0,0,0,915.05
4222,201.72,0,363.1,-363.1,1,100,1,403.44,0,0,0,0,0,0,0,0,0,0,0,403.442
4223,201.915,0,363.45,-363.45,1,100,1,403.83,0,0,0,0,0,0,0,0,0,0,0,403.829
4225,202.965,0,365.34,-365.34,1,100,1,405.93,0,0,0,0,0,0,0,0,0,0,0,405.929
4227,203.525,0,366.35,-366.35,1,100,1,407.05,0,0,0,0,0,0,0,0,0,0,0,407.053
4229,203.825,0,366.88,-366.88,1,100,1,407.65,0,0,0,0,0,0,0,0,0,0,0,407.649
4230,202.995,0,365.39,-365.39,1,100,1,405.99,0,0,0,0,0,0,0,0,0,0,0,405.993
4232,168.75,0,243,-243,1,100,1,337.5,0,0,0,0,0,0,0,0,0,0,0,337.5
4233,84.375,0,121.5,-121.5,1,100,1,168.75,0,0,0,0,0,0,0,0,0,0,0,168.75
4235,204.67,0,368.41,-368.41,1,100,1,409.34,0,0,0,0,0,0,0,0,0,0,0,409.343
4237,204.66,0,368.39,-368.39,1,100,1,409.32,0,0,0,0,0,0,0,0,0,0,0,409.321
4239,204.93,0,368.88,-368.88,1,100,1,409.86,0,0,0,0,0,0,0,0,0,0,0,409.861
4241,204.945,0,368.9,-368.9,1,100,1,409.89,0,0,0,0,0,0,0,0,0,0,0,409.886
4243,210.29,0,378.52,-378.52,1,100,1,420.58,0,0,0,0,0,0,0,0,0,0,0,420.582
4244,210.28,0,378.5,-378.5,1,100,1,420.56,0,0,0,0,0,0,0,0,0,0,0,420.56
4245,210.315,0,378.57,-378.57,1,100,1,420.63,0,0,0,0,0,0,0,0,0,0,0,420.63
4246,210.315,0,378.57,-378.57,1,100,1,420.63,0,0,0,0,0,0,0,0,0,0,0,420.63
4248,209,0,376.2,-376.2,1,100,1,418,0,0,0,0,0,0,0,0,0,0,0,418.001
4249,209.02,0,376.23,-376.23,1,100,1,418.04,0,0,0,0,0,0,0,0,0,0,0,418.039
4251,209.935,0,377.88,-377.88,1,100,1,419.87,0,0,0,0,0,0,0,0,0,0,0,419.868
4252,210.25,0,378.45,-378.45,1,100,1,420.5,0,0,0,0,0,0,0,0,0,0,0,420.501
4254,210.63,0,379.13,-379.13,1,100,1,421.26,0,0,0,0,0,0,0,0,0,0,0,421.256
4255,210.155,0,378.28,-378.28,1,100,1,420.31,0,0,0,0,0,0,0,0,0,0,0,420.314
4257,209.935,0,377.88,-377.88,1,100,1,419.87,0,0,0,0,0,0,0,0,0,0,0,419.866
4258,209.935,0,377.88,-377.88,1,100,1,419.87,0,0,0,0,0,0,0,0,0,0,0,419.868
4260,183.75,0,330.75,-330.75,1,100,1,367.5,0,0,0,0,0,0,0,0,0,0,0,367.5
4261,183.75,0,330.75,-330.75,1,100,1,367.5,0,0,0,0,0,0,0,0,0,0,0,367.5
4262,183.75,0,330.75,-330.75,1,100,1,367.5,0,0,0,0,0,0,0,0,0,0,0,367.5
4263,183.75,0,330.75,-330.75,1,100,1,367.5,0,0,0,0,0,0,0,0,0,0,0,367.5
4265,204.03,0,367.25,-367.25,1,100,1,408.06,0,0,0,0,0,0,0,0,0,0,0,408.057
4266,204.03,0,367.25,-367.25,1,100,1,408.06,0,0,0,0,0,0,0,0,0,0,0,408.057
4267,204.03,0,367.25,-367.25,1,100,1,408.06,0,0,0,0,0,0,0,0,0,0,0,408.057
4268,204.03,0,367.25,-367.25,1,100,1,408.06,0,0,0,0,0,0,0,0,0,0,0,408.057
4270,186.75,0,336.15,-336.15,1,100,1,373.5,0,0,0,0,0,0,0,0,0,0,0,373.5
4271,186.75,0,336.15,-336.15,1,100,1,373.5,0,0,0,0,0,0,0,0,0,0,0,373.5
